Workflow ID,Workflow Pattern,Workflow Arrival Time,Workflow Finish Time,Workflow Deadline,Workflow Deadline Penalty,Task Index,Task Size,Task Execution Time,Task Ready Time,Task Start Time,Task Finish Time,VM ID,VM speed,Price,VM Rent Start Time,VM Rent End Time,VM Pending Index
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,0,209.28,104.64,327.9236264036985,327.9236264036985,432.5636264036985,1684,2,0.096,327.9236264036985,3927.9236264036986,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,1,215.68,107.84,327.9236264036985,327.9236264036985,435.7636264036985,7098,2,0.096,327.9236264036985,3927.9236264036986,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,2,216.8,108.4,327.9236264036985,327.9236264036985,436.32362640369854,2957,2,0.096,327.9236264036985,3927.9236264036986,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,3,212.96,106.48,327.9236264036985,327.9236264036985,434.4036264036985,4469,2,0.096,327.9236264036985,3927.9236264036986,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,4,214.88,107.44,327.9236264036985,327.9236264036985,435.3636264036985,8752,2,0.096,327.9236264036985,3927.9236264036986,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,5,217.6,108.8,327.9236264036985,327.9236264036985,436.7236264036985,9797,2,0.096,327.9236264036985,3927.9236264036986,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,6,217.6,108.8,327.9236264036985,327.9236264036985,436.7236264036985,5795,2,0.096,327.9236264036985,3927.9236264036986,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,7,210.72,105.36,327.9236264036985,327.9236264036985,433.2836264036985,1472,2,0.096,327.9236264036985,3927.9236264036986,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,8,170.4,85.2,432.5636264036985,432.5636264036985,517.7636264036985,6265,2,0.096,432.5636264036985,4032.5636264036984,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,9,170.88,85.44,435.7636264036985,435.7636264036985,521.2036264036985,2322,2,0.096,435.7636264036985,4035.7636264036983,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,10,171.04,85.52,436.32362640369854,436.32362640369854,521.8436264036985,8216,2,0.096,436.32362640369854,4036.3236264036987,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,11,172.48,86.24,434.4036264036985,434.4036264036985,520.6436264036985,469,2,0.096,434.4036264036985,4034.4036264036986,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,12,168.96,84.48,436.7236264036985,436.7236264036985,521.2036264036985,6118,2,0.096,436.7236264036985,4036.7236264036983,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,13,169.44,84.72,435.7636264036985,435.7636264036985,520.4836264036985,207,2,0.096,435.7636264036985,4035.7636264036983,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,14,171.2,85.6,435.7636264036985,435.7636264036985,521.3636264036985,4262,2,0.096,435.7636264036985,4035.7636264036983,0
2,6,327.9236264036985,774.0036264036985,550.9636264036985,1.0148693333333334,15,168.64,84.32,436.32362640369854,436.32362640369854,520.6436264036986,5103,2,0.096,436.32362640369854,4036.3236264036987,0
